Index,Depth,PAD1[0],PAD1[1],PAD1[2],PAD1[3],PAD1[4],PAD1[5],PAD1[6],PAD1[7],PAD1[8],PAD1[9],PAD1[10],PAD1[11],PAD1[12],PAD1[13],PAD1[14],PAD1[15],PAD1[16],PAD1[17],PAD1[18],PAD1[19],PAD1[20],PAD1[21],PAD1[22],PAD1[23],PAD1[24]
19,504.0466355,485.9200134,535.039978,465.1199951,481.9200134,522.4799805,476.8800049,435.9200134,524.1599731,456.2399902,469.4400024,488.7999878,560.0800171,455.8399963,456.8800049,482.5599976,459.519989,551.2800293,463.6000061,422.5599976,402.0799866,446.6400146,396.1600037,419.9200134,382.3999939,458.7999878
20,504.0491755,482.480011,538.8800049,494.8800049,489.2000122,481.1199951,472.7200012,462.3200073,503.4400024,478.9599915,453.3599854,448.3999939,438.5599976,435.0400085,458.6400146,450.0799866,431.3599854,426.5599976,410.5599976,408.1600037,408.2399902,437.8399963,420.8800049,365.2000122,381.8399963,367.2799988
21,504.0517155,478.3200073,501.519989,488.1600037,508.9599915,458.7999878,480.8800049,478.0799866,457.9200134,484.6400146,445.7600098,409.1199951,434.3999939,401.7600098,479.2000122,405.4400024,444.1600037,389.519989,470.5599976,416.480011,393.0400085,384.7999878,430.7200012,352.3200073,374.7200012,350.8800049
22,504.0542555,477.2000122,482.8800049,467.0400085,527.4400024,440.9599915,487.519989,454.480011,458.8800049,476.6400146,487.4400024,399.0400085,461.9200134,429.7600098,456,406.8800049,487.2000122,399.8399963,514.2399902,423.3599854,361.6000061,417.0400085,489.6799927,382.3999939,451.6799927,374.0799866
23,504.0567955,467.6000061,474.7200012,454.2399902,519.6799927,439.1199951,452.7200012,426.7200012,489.1199951,455.9200134,476,417.1199951,462.2399902,432.9599915,426.6400146,429.7600098,456.3200073,434.3200073,432.5599976,417.3599854,364.1600037,407.7600098,473.8399963,371.9200134,400.9599915,371.8399963
24,504.0593355,489.8399963,486.7200012,491.6000061,513.2800293,468.7999878,445.8399963,433.2000122,510.9599915,471.6799927,447.0400085,465.2000122,401.8399963,529.7600098,404.3200073,479.1199951,396.0799866,472.480011,376.0799866,453.2000122,408.3200073,451.2000122,358.3999939,427.9200134,330,388.2399902
25,504.0618755,527.039978,493.2000122,494.480011,478.3999939,472.3200073,434.7200012,453.7600098,501.6799927,463.2799988,436.7999878,518.1599731,401.2000122,559.039978,400.7200012,481.2799988,399.4400024,493.4400024,408.7999878,454.7200012,399.2799988,444.7200012,395.6799927,464.8800049,353.8399963,420.3200073
26,504.0644155,523.3599854,479.2000122,514.8800049,472.5599976,508.480011,442.7999878,463.6799927,450.7999878,484.9599915,437.8399963,491.8399963,420.8800049,503.6799927,431.6000061,445.1199951,421.6000061,423.4400024,409.6000061,374.7200012,386.5599976,405.2799988,391.2000122,417.1199951,364.1600037,455.6799927
27,504.0669555,505.6000061,502.8800049,485.0400085,485.6000061,514.4000244,462.480011,499.519989,460.480011,507.8399963,456,443.0400085,511.1199951,443.0400085,493.3599854,371.6000061,455.2799988,304.3999939,474.5599976,299.6000061,427.1199951,397.0400085,463.6000061,414.6400146,381.8399963,405.9200134
28,504.0694955,384.480011,524.8800049,326.8800049,510.7200012,460.7200012,488.5599976,519.5200195,474.9599915,521.8400269,480.8800049,452.3200073,560.5599976,376.7999878,507.3599854,243.4400024,435.2000122,123.3600006,433.8399963,169.1999969,410.7999878,320,441.2000122,372,432.2399902,366.9599915
29,504.0720355,271.2000122,510.2399902,196.3999939,514,391.519989,510.8800049,522.3200073,497.2799988,515.5200195,482.480011,455.3599854,488.6400146,370.6400146,445.2799988,182.1600037,371.4400024,54.56000137,353.2799988,126.6399994,374.3200073,322.7200012,393.6000061,375.8399963,420.9599915,355.6799927
30,504.0745755,223.7599945,477.8399963,135.8399963,505.2799988,314.7999878,523.5200195,508.5599976,523.1199951,499.6799927,486.480011,420.6400146,453.2799988,356.2399902,389.6000061,176,311.3599854,69.04000092,263.3599854,129.9199982,327.519989,312.0799866,379.9200134,373.519989,426.0799866,362.8800049
31,504.0771155,250.6399994,362.2399902,126.8799973,404.1600037,298.2399902,533.4400024,476.6400146,533.039978,483.0400085,496.480011,404.6400146,426.7200012,355.519989,322,223.4400024,191.1999969,145.8399963,138.1600037,199.2799988,253.5200043,345.1199951,352.3999939,350.8800049,381.519989,337.6799927
32,504.0796555,370,200.6399994,196.7200012,239.6000061,375.0400085,505.0400085,455.6000061,530.5599976,466.5599976,485.3599854,410.7999878,438.6400146,380.7999878,284.9599915,319.6000061,96.80000305,273.519989,50.63999939,298.3200073,237.6000061,391.0400085,345.2000122,360.5599976,378.9599915,384.3200073
33,504.0821955,429.519989,159.1199951,310.7200012,176.4799957,458.480011,465.2000122,443.519989,507.3599854,454.3200073,450.6400146,418.7999878,419.3599854,398.6400146,259.7600098,352.3999939,105.3600006,347.3599854,80.80000305,355.1199951,225.4400024,366.5599976,349.9200134,385.4400024,364.8800049,373.8399963
34,504.0847355,438.480011,161.8399963,418.3200073,173.1199951,481.7600098,434.7999878,439.519989,482.5599976,455.6799927,427.3599854,468.3200073,402.0799866,400.0799866,292.0799866,390,180.8800049,375.519989,167.7599945,376.480011,296.2399902,364.1600037,345.9200134,434,336,346
35,504.0872754,426.6400146,194.1600037,456.8800049,249.6799927,460.3200073,448.3200073,422.3999939,463.8399963,448.5599976,432.5599976,447.1199951,376.3999939,392,342.1600037,404.5599976,250.0800018,373.6799927,259.7600098,383.8399963,369.0400085,382.3999939,349.2000122,399.0400085,347.9200134,331.9200134
36,504.0898154,437.4400024,269.9200134,458.5599976,338.480011,457.9200134,467.9200134,416.3200073,462.0799866,425.0400085,418.2399902,436.2399902,404.1600037,418.6400146,362.5599976,411.6000061,314.6400146,397.6799927,320.7999878,397.519989,356.480011,377.6799927,370.480011,361.9200134,372.7200012,350.8800049
37,504.0923554,456.5599976,416.2399902,477.0400085,489.519989,478.480011,462.6400146,439.0400085,466.6400146,422.0799866,474.7999878,437.4400024,415.9200134,423.6799927,398.7999878,432.7999878,368,426.1600037,384.9599915,430.7200012,361.2000122,397.2799988,360.3200073,388,421.4400024,356.2399902
38,504.0948954,450,457.2799988,468.8800049,484.5599976,472,439.7600098,445.1199951,446.480011,426.1600037,477.1199951,424.3999939,410.7999878,402.6400146,401.6000061,411.6000061,366.2399902,389.8399963,377.6000061,385.1199951,357.0400085,372.3999939,361.4400024,373.2799988,366.6400146,336.8800049
39,504.0974354,420.480011,461.6799927,427.7600098,476.9599915,485.3599854,436.8800049,462.2399902,433.4400024,428.7999878,426.7200012,437.519989,413.2799988,402.0799866,408.5599976,389.4400024,396.2399902,373.2000122,432.3200073,381.8399963,374.8800049,347.9200134,374.0799866,360.5599976,339.2799988,316.6400146
40,504.0999754,316.6400146,461.6799927,302.7200012,500.0799866,465.9200134,451.519989,488.7200012,442,419.2000122,422.3200073,425.6000061,423.1199951,407.1199951,422.9599915,403.8399963,435.4400024,375.9200134,441.2799988,356.3999939,403.2799988,365.0400085,383.519989,391.6799927,342.6400146,310
41,504.1025154,241.1199951,466.9599915,184,504.9599915,348.1600037,461.2000122,450.2399902,458,405.3599854,412.3200073,383.519989,402.3200073,392.6400146,393.3599854,391.2000122,387.0400085,361.4400024,382.3999939,365.0400085,360.9599915,339.7600098,355.7600098,359.8399963,332.8800049,328.7999878
42,504.1050554,203.4400024,415.6799927,144.1600037,475.8399963,274.8800049,481.6000061,428,450.6400146,411.2000122,439.519989,386.2399902,411.9200134,392.7999878,384.5599976,390.7200012,379.3599854,379.9200134,376.9599915,375.7600098,350.2399902,383.2000122,351.3599854,385.519989,323.3599854,373.0400085
43,504.1075954,213.0399933,301.3599854,171.4400024,402.5599976,320.480011,519.039978,438.480011,464.3999939,422.3200073,432.2399902,390.480011,420.9599915,423.2799988,391.4400024,378.1600037,368.7999878,354.7200012,368.0799866,352.7200012,356.2399902,377.8399963,378,361.6799927,302.1600037,370.8800049
44,504.1101354,322.9599915,171.7599945,314.3999939,236.3200073,421.0400085,422,434.7999878,447.3599854,406.3200073,391.8399963,380.7999878,385.2000122,442.5599976,407.1199951,370.7200012,357.3599854,347.1199951,364.3999939,342.5599976,337.6000061,345.6000061,348.3999939,325.0400085,327.8399963,323.2000122
45,504.1126754,413.6000061,143.7599945,449.6000061,209.1999969,457.6000061,371.6000061,418.480011,453.8399963,399.2799988,403.2799988,386.8800049,375.3599854,423.9200134,382.8800049,399.8399963,369.6000061,369.9200134,370.9599915,362.3999939,363.9200134,372.7999878,389.7600098,333.1199951,342.3200073,328.7999878
46,504.1152154,459.3599854,172.1600037,469.8399963,249.5200043,458.1600037,400.1600037,419.7600098,463.7600098,421.6000061,416.3999939,388.6400146,386.6400146,454.3999939,396.8800049,440.5599976,350.1600037,373.6000061,361.0400085,379.519989,359.1199951,402.3999939,375.6799927,367.8399963,346.3200073,378.3200073
47,504.1177554,490.9599915,280.7200012,485.4400024,374.6400146,468.6400146,431.6000061,444.2399902,448.6400146,432.8800049,394.7200012,403.6000061,430.3200073,441.0400085,394.7999878,423.1199951,347.1199951,375.3599854,346.3200073,363.2000122,336.2399902,384.3999939,326.3999939,399.4400024,309.1199951,344.0799866
48,504.1202954,490.5599976,423.9200134,479.4400024,474.1600037,493.1199951,439.9200134,468.6400146,427.1199951,430.8800049,386.3999939,410.3200073,414,411.7600098,411.2000122,384.9599915,372.7200012,386.3200073,352.1600037,347.1199951,362.7999878,426.5599976,352.3999939,374.2399902,338,367.4400024
49,504.1228354,489.2000122,482.8800049,462.5599976,478.6400146,474.8800049,441.519989,424.1600037,408.7999878,432.7200012,422.6400146,407.1199951,421.6000061,410.7999878,469.2000122,380.5599976,392.480011,399.6000061,372.1600037,381.9200134,360.2399902,445.0400085,380.6400146,394.0799866,375.519989,381.8399963
50,504.1253754,496.480011,521.5999756,464.480011,479.3599854,460.3200073,463.3599854,429.2000122,445.4400024,419.2799988,436.3200073,401.2799988,421.6000061,415.2799988,447.2799988,395.0400085,388.6400146,444.9599915,366.5599976,384.6400146,354.7200012,403.6000061,404.7999878,365.2799988,356.1600037,340.5599976
51,504.1279154,504.9599915,521.6799927,472.3999939,489.2000122,463.2000122,485.6799927,425.3599854,455.7600098,414.3999939,438.1600037,421.0400085,412.480011,420.6400146,398.2399902,398.3999939,391.1199951,454.7200012,351.1199951,356.3999939,378.480011,396.6400146,416.0799866,371.4400024,348.2399902,378.480011
52,504.1304554,504.3999939,498.480011,453.519989,474.5599976,486.7999878,477.7600098,440.3999939,443.519989,430.480011,417.8399963,435.7600098,416.480011,418.8800049,384.0799866,399.4400024,391.9200134,408.1600037,366.6400146,364.7200012,419.8399963,410,451.2000122,397.519989,383.8399963,394.7999878
53,504.1329954,477.2000122,482.3200073,459.0400085,489.6799927,459.6799927,440.0799866,429.4400024,435.3599854,420.1600037,399.3599854,446.8800049,414.480011,429.6799927,395.9200134,439.4400024,424,419.6000061,371.9200134,361.0400085,391.519989,413.4400024,379.4400024,367.0400085,339.6000061,347.2000122
54,504.1355354,478,498.7999878,431.519989,468.6400146,441.9200134,446.3200073,419.3599854,433.9200134,424.7200012,402.3200073,477.2799988,444.480011,421.1199951,399.6799927,460,444.2399902,436.7999878,381.6000061,379.4400024,376.7999878,402.3999939,375.519989,372.6400146,361.519989,360.7200012
55,504.1380754,453.7600098,482.6400146,434.9599915,486.1600037,425.519989,444.6400146,410.2399902,440.2399902,434.0799866,427.4400024,448.0799866,437.1199951,410.7999878,417.519989,444.6400146,400.9599915,395.0400085,382.0799866,369.519989,376.0799866,378.5599976,368,342.9599915,385.6799927,342.9599915
56,504.1406154,466.8800049,475.7600098,427.9200134,483.519989,426.7200012,456.1600037,411.3599854,457.0400085,395.7600098,428.8800049,397.4400024,444.7200012,373.4400024,416.2399902,382.2399902,393.0400085,349.9200134,402.3200073,353.0400085,367.519989,391.9200134,402.9599915,321.9200134,364.5599976,335.9200134
57,504.1431554,447.8399963,458.8800049,415.519989,445.4400024,400.480011,430.6400146,397.8399963,439.6000061,364.9599915,444.2399902,395.3599854,438.3200073,388.9599915,420.5599976,361.0400085,433.2000122,337.0400085,421.519989,358.7200012,354.5599976,340,369.9200134,347.8399963,332.0799866,348.6400146
58,504.1456954,447.4400024,466.7999878,408.7999878,435.6799927,383.7600098,413.6799927,387.1199951,423.6799927,351.2799988,405.7600098,371.519989,394.5599976,377.8399963,380.0799866,362.6400146,376.7200012,328.7999878,367.519989,336.8800049,340.480011,324.5599976,371.6799927,344.9599915,309.1199951,365.6000061
59,504.1482354,432.3200073,456.3999939,394.7200012,426.8800049,377.2799988,404.1600037,375.2000122,399.7600098,367.6000061,368.8800049,373.6000061,399.0400085,369.3599854,366.480011,353.519989,344.6400146,325.9200134,349.9200134,321.3599854,341.4400024,310,367.6799927,315.2799988,320.5599976,296.8800049
60,504.1507754,438.6400146,440.480011,399.6799927,418.3999939,403.4400024,394.1600037,388.1600037,401.3599854,388.7999878,364.3200073,391.6799927,416.6400146,388.3200073,378.2399902,365.7600098,341.2799988,348.6400146,352.9599915,327.4400024,340.1600037,336.0799866,336.7999878,345.8399963,327.6000061,312.7999878
61,504.1533154,441.4400024,431.9200134,422.9599915,409.3599854,418.3999939,378.6400146,420.6400146,404.3999939,413.0400085,363.4400024,418.8800049,383.0400085,431.4400024,382.480011,402.3999939,334.5599976,372.1600037,334.1600037,361.7600098,321.8399963,394,346.6400146,394.0799866,363.1199951,352.9599915
62,504.1558554,450.0799866,419.2799988,448.1600037,401.519989,451.519989,375.0400085,432.6400146,382.7999878,434.3999939,374,441.2000122,366.7200012,433.9200134,370.3200073,421.8399963,335.2799988,392.1600037,332.0799866,393.8399963,306.7999878,401.7600098,315.6000061,374.5599976,292,361.2000122
63,504.1583954,464.6400146,425.9200134,462,420.9599915,456.8800049,386.6400146,432.5599976,390.480011,431.6000061,387.8399963,439.6000061,365.8399963,435.2000122,378.8800049,433.519989,340.480011,411.9200134,341.2000122,393.8399963,307.1199951,392,324.0799866,384.3200073,306.9599915,407.4400024
64,504.1609354,481.4400024,437.2799988,477.6000061,448.5599976,463.8399963,431.0400085,437.4400024,422.3200073,442.6400146,434,449.6000061,422.480011,466.2399902,413.8399963,448.7200012,378.1600037,450.1600037,380.6400146,428.7999878,378.3200073,434.3999939,384.7999878,443.0400085,364,420.9599915
65,504.1634754,514.4000244,450.480011,482.3200073,476.1600037,468.9599915,456.8800049,437.2000122,442.9599915,449.9200134,447.2000122,445.519989,434.7200012,444.7200012,416.0799866,449.2799988,402.7200012,450.6400146,388.8800049,437.3599854,404.5599976,438.0799866,376.0799866,417.2799988,355.519989,394.3999939
66,504.1660154,513.8400269,454.3999939,492.3200073,489.519989,462.0799866,452.3200073,439.7600098,451.6799927,473.0400085,441.2799988,472.3200073,435.9200134,447.0400085,419.0400085,440.8800049,409.1199951,427.4400024,399.519989,417.0400085,387.6000061,400.7200012,396.7999878,402.3999939,375.0400085,376.7200012
67,504.1685554,506.6400146,479.6000061,467.9200134,480.7200012,441.8399963,454.0799866,429.6799927,452.2399902,487.4400024,456.8800049,494.3200073,457.519989,450.3999939,447.9200134,431.8399963,432.480011,399.519989,430.6400146,401.6799927,407.6799927,412.2399902,412.480011,377.3599854,438.3200073,367.0400085
68,504.1710954,454.7999878,502.9599915,429.8399963,490,393.4400024,446,384.3200073,443.9200134,392.2399902,464.7999878,424.7200012,441.6000061,406.1600037,440.2399902,369.1199951,430.6400146,334.3200073,425.6799927,396.480011,416,388.3999939,395.7600098,302.1600037,412.7999878,346.480011
69,504.1736354,427.6799927,505.519989,520.6400146,486.7200012,450.8800049,461.2000122,354.7999878,453.7600098,346.3999939,498.2399902,371.6000061,451.9200134,371.0400085,430.480011,348,427.2799988,342.8800049,415.2799988,363.7600098,395.4400024,351.6799927,375.2799988,296.9599915,391.9200134,334.0799866
70,504.1761754,434.3999939,508.8800049,563.9199829,461.6000061,454.3999939,441.6000061,341.2000122,450.0799866,344.0799866,499.2000122,352.8800049,485.2799988,339.0400085,410.7200012,340.2399902,415.7600098,333.2799988,417.8399963,333.519989,384.7200012,325.2799988,390.7200012,321.2799988,381.2000122,258
71,504.1787154,405.6000061,459.2000122,441.2000122,433.519989,386.7999878,399.519989,331.6000061,401.4400024,367.0400085,432.6400146,329.8399963,461.4400024,337.6000061,383.9200134,327.6799927,350.2399902,310.7200012,371.1199951,315.8399963,371.3599854,280.3999939,350.7200012,292.6400146,305.4400024,271.1199951
72,504.1812554,378.0799866,438,354.3999939,589.6799927,352.8800049,368.5599976,332.3999939,342.9599915,331.0400085,333.6799927,337.519989,403.4400024,325.1199951,348.0799866,327.6799927,344.5599976,347.8399963,341.4400024,314.9599915,336.0799866,301.1199951,318.0799866,279.6000061,318.480011,334.3200073
73,504.1837954,379.0400085,440.5599976,353.4400024,613.9199829,337.7600098,360.2399902,323.0400085,350.9599915,311.0400085,344.3999939,317.2799988,350.5599976,282.3999939,316.0799866,292.9599915,335.1199951,322.9599915,306.7200012,287.8399963,307.0400085,287.2799988,304.2399902,264.9599915,283.4400024,289.6000061
74,504.1863354,384.2399902,408.8800049,353.2000122,456.9599915,323.3599854,339.6000061,331.519989,378.5599976,296.1600037,347.6000061,299.4400024,329.6000061,296.1600037,332.480011,323.9200134,316.2399902,282.2399902,300.6400146,288.1600037,284.1600037,292.8800049,268,233.6000061,294.7999878,219.6000061
75,504.1888754,369.3599854,375.9200134,352.8800049,391.9200134,331.2799988,349.6000061,288.7200012,341.2799988,310,358.8800049,288.3999939,318.1600037,299.2799988,352.3200073,346.3999939,332.0799866,267.7600098,305.6000061,275.8399963,293.9200134,286.0799866,274.3999939,266.2399902,300.7200012,222.8800049
76,504.1914154,362.480011,384.5599976,319.0400085,353.4400024,329.2000122,348.7200012,284.2399902,335.8399963,287.8399963,325.6799927,303.6799927,332.3200073,317.3599854,336.1600037,338.6400146,322.5599976,268.8800049,327.4400024,270.1600037,280.7999878,255.6000061,293.9200134,297.4400024,311.8399963,231.0399933
77,504.1939554,319.3599854,389.9200134,284.8800049,343.519989,285.2000122,310.7999878,274.2399902,309.3599854,253.2799988,295.6000061,251.4400024,315.4400024,244.1600037,303.9200134,230.2400055,283.2000122,219.4400024,295.0400085,221.3600006,244.5599976,221.0399933,311.8399963,212.9600067,199.7599945,250.6399994
78,504.1964953,309.0400085,361.6799927,278.7999878,345.8399963,278.0799866,301.4400024,260,293.3599854,250.8000031,309.7600098,233.8399963,306.480011,249.0399933,337.4400024,251.9199982,293.8399963,227.3600006,267.7600098,238.2400055,242.6399994,237.1199951,302.1600037,216.5599976,174.1600037,229.5200043
79,504.1990353,298.1600037,332.7200012,268.2399902,316.9599915,270.1600037,286.7999878,259.4400024,282.1600037,263.2000122,289.2000122,274.3200073,314.6400146,300.7200012,322.3200073,295.2000122,260.7200012,278.3999939,254.8800049,253.4400024,211.4400024,259.8399963,277.6799927,243.1199951,233.6799927,234.9600067
80,504.2015753,313.1199951,312.5599976,281.2000122,297.6000061,299.519989,274.5599976,279.8399963,278.9599915,281.2799988,229.8399963,291.1199951,235.8399963,314.9599915,238.8800049,278.3999939,198.9600067,306.5599976,230.4799957,310.0799866,212.5599976,299.519989,206,303.6000061,211.9199982,257.6799927
81,504.2041153,327.6000061,290.6400146,298.6400146,294.9599915,300.5599976,256.5599976,287.9200134,267.6000061,296.9599915,234.8000031,290.5599976,224.4799957,307.519989,266.1600037,289.2000122,219.2799988,304.7999878,252.8800049,330,225.4400024,321.6799927,239.7599945,305.0400085,185.3600006,260.480011
82,504.2066553,331.3599854,281.4400024,313.1199951,287.519989,308.0799866,266.1600037,306.0799866,270,330,274.1600037,304.8800049,266.5599976,319.6000061,298.2399902,335.9200134,272.2399902,324.2399902,286.7200012,303.6000061,244,342.1600037,275.6799927,332.2399902,242.9600067,303.3599854
83,504.2091953,352,282.6400146,350.6400146,313.7600098,335.519989,280.6400146,364.3200073,288.5599976,370.5599976,300,354.7999878,303.1199951,349.2000122,306.1600037,373.6000061,285.0400085,332.6400146,323.2799988,310.6400146,284.0799866,365.4400024,308,344.9599915,256.0799866,304.0799866
84,504.2117353,387.0400085,289.4400024,385.3599854,317.2000122,387.0400085,306.5599976,392.5599976,286.1600037,389.7600098,294.7200012,360.7200012,293.6799927,375.2799988,285.4400024,373.0400085,289.8399963,363.6000061,309.2799988,318.7200012,316.8800049,382.0799866,292.5599976,326.1600037,296.1600037,272.3999939
85,504.2142753,430.6400146,327.2000122,393.2799988,315.9200134,383.6799927,303.2000122,383.6799927,309.6799927,361.0400085,310,353.7600098,314.0799866,390.7200012,288,386,316.1600037,343.7600098,326.6400146,350.1600037,291.2000122,336,351.4400024,333.519989,321.7600098,231.6000061
86,504.2168153,421.519989,343.2799988,401.3599854,345.519989,382.1600037,331.6000061,359.3599854,350.3999939,353.7600098,369.0400085,342.1600037,353.7600098,365.6799927,341.0400085,381.4400024,348.8800049,366.3999939,330.8800049,355.4400024,309.6000061,315.2000122,371.519989,287.6000061,361.2799988,232.0800018
87,504.2193553,406.7200012,394.2399902,391.519989,406.480011,388.1600037,377.8399963,361.8399963,404.8800049,378,388.6400146,362.9599915,375.2000122,376.9599915,358.6400146,390.3999939,337.7600098,407.6000061,356.9599915,342.7200012,332.480011,327.6000061,361.7600098,226.7200012,302.6400146,227.7599945
88,504.2218953,427.2799988,429.2000122,392.0799866,403.9200134,402.3200073,381.3599854,380.2399902,370.3200073,362.3200073,365.6000061,360,375.2799988,365.6000061,388.0799866,381.7600098,342.3200073,383.6799927,366.7999878,317.0400085,320.3999939,321.3599854,346.3999939,267.4400024,249.6000061,217.1199951
89,504.2244353,412.7999878,415.0400085,384.7200012,395.6000061,411.9200134,386.7999878,385.8399963,362.3200073,316.480011,340.1600037,329.7600098,352.3999939,350.7200012,361.7600098,328.6400146,359.9200134,338.5599976,383.8399963,290.9599915,298.2399902,306.5599976,327.2799988,265.1199951,225.5200043,218.1600037
