Index,Depth,PAD5[0],PAD5[1],PAD5[2],PAD5[3],PAD5[4],PAD5[5],PAD5[6],PAD5[7],PAD5[8],PAD5[9],PAD5[10],PAD5[11],PAD5[12],PAD5[13],PAD5[14],PAD5[15],PAD5[16],PAD5[17],PAD5[18],PAD5[19],PAD5[20],PAD5[21],PAD5[22],PAD5[23],PAD5[24]
20,504.0491755,364.8800049,374.8800049,363.0400085,401.4400024,341.8399963,387.2000122,386.7999878,397.7600098,394.480011,400.3200073,372.7999878,407.1199951,366.1600037,415.4400024,387.6000061,424.6400146,383.6000061,441.4400024,378.1600037,410.7999878,375.3599854,442.3200073,397.7600098,419.3599854,395.2799988
21,504.0517155,364.2399902,360.7999878,362.6400146,424.480011,336.5599976,387.519989,361.519989,400.7200012,380.8800049,385.1199951,371.519989,410,371.2799988,415.3599854,376.9599915,432.480011,375.6000061,449.7600098,385.4400024,408.3999939,385.0400085,438.7200012,392.2399902,421.519989,404.8800049
22,504.0542555,360.6400146,373.6799927,358.7200012,436.3999939,360.1600037,368.9599915,374.3200073,413.3599854,358.3200073,369.2000122,368.2399902,395.3599854,387.7600098,396.3999939,387.2799988,399.1199951,387.3599854,433.9200134,390.2399902,396.2399902,397.6799927,411.3599854,398.9599915,394.3200073,401.9200134
23,504.0567955,339.1199951,351.6000061,366.3200073,400.3200073,362.2399902,346.0799866,374.7200012,398.8800049,373.2000122,374,361.6799927,371.9200134,400.8800049,372.3200073,406.7200012,375.7600098,396.8800049,388.6400146,380.6400146,372.5599976,399.1199951,399.2000122,400.5599976,373.0400085,388.2399902
24,504.0593355,338.7200012,354.3200073,366.6400146,370.7200012,360.8800049,339.8399963,350.9599915,382.7999878,384.7999878,380.3200073,352.5599976,360.6400146,380.3999939,364.7999878,390.5599976,356.0799866,384.2399902,385.4400024,378,375.6799927,391.3599854,395.0400085,388.7999878,392.0799866,399.9200134
25,504.0618755,341.6000061,359.2799988,348.7200012,369.7600098,348.5599976,363.7600098,345.1199951,367.3599854,350.3999939,366.5599976,363.2000122,370.8800049,384.7200012,369.8399963,362.5599976,366.5599976,402.7999878,397.1199951,383.519989,391.7600098,391.7600098,404.2399902,394.2399902,400.8800049,412.7200012
26,504.0644155,327.3599854,360.7200012,331.2799988,358.9599915,331.9200134,384.3200073,320,360.5599976,345.7600098,374.0799866,382.480011,382.6400146,386,405.6799927,366.2399902,389.6000061,410.3200073,388.5599976,377.7600098,387.2000122,387.2000122,397.2000122,398.0799866,392.9599915,428.5599976
27,504.0669555,315.2799988,350.3999939,327.7600098,374.0799866,335.0400085,367.519989,307.6000061,361.2799988,338.3999939,385.2799988,352.6400146,358.0799866,366.6400146,390.6400146,372.6400146,377.7600098,380.8800049,376,377.0400085,385.0400085,398.1600037,386.480011,399.6799927,384.5599976,428.6400146
28,504.0694955,312.5599976,316.2399902,327.2000122,355.0400085,334.6400146,327.6799927,328.3999939,340.5599976,332.6400146,356.5599976,333.7600098,398.3999939,371.0400085,359.3599854,384.9599915,375.6799927,390.8800049,399.519989,377.6000061,382.480011,406.3200073,387.4400024,397.6799927,399.7600098,416.480011
29,504.0720355,325.7600098,316.480011,337.6000061,333.0400085,329.8399963,300.2399902,312.6400146,339.2000122,326.2399902,350.2399902,346.3999939,398.8800049,384.6400146,371.4400024,429.4400024,366.0799866,398.2399902,392.0799866,386.3200073,383.1199951,406.7999878,390.8800049,386.6400146,408.8800049,408.8800049
30,504.0745755,335.2799988,313.2799988,333.1199951,329.1199951,339.1199951,310.0799866,296.480011,320.7999878,331.2799988,330.8800049,382.7200012,368.5599976,388.480011,362.3999939,427.1199951,365.2799988,406.3200073,382.3200073,389.8399963,389.9200134,405.4400024,401.7600098,383.0400085,412.1600037,409.0400085
31,504.0771155,343.2000122,320.3200073,326.9599915,335.1199951,360.0799866,339.519989,310.8800049,319.2000122,351.0400085,330.0799866,388.1600037,359.2000122,380.9599915,367.4400024,396.480011,387.6000061,400.1600037,383.9200134,386.7200012,388.480011,406.6400146,400.0799866,388,403.4400024,402.0799866
32,504.0796555,339.4400024,326.2399902,332.1600037,331.6799927,358.480011,318.2399902,370.7999878,305.7600098,358.0799866,332.3999939,393.6000061,394.0799866,384.1600037,388.480011,388.7200012,432,408.1600037,386.7200012,384.5599976,397.2799988,415.2000122,401.3599854,385.2799988,398.9599915,393.4400024
33,504.0821955,345.7600098,329.1199951,341.7600098,336.7999878,376,332.5599976,413.9200134,315.9200134,381.6000061,347.6000061,391.519989,402.3200073,385.4400024,386.5599976,398.480011,419.4400024,404.7200012,390.1600037,382,388.7200012,398.3999939,392.8800049,402.0799866,398.3200073,410.5599976
34,504.0847355,361.6000061,334.480011,368.6400146,335.519989,391.6000061,348.480011,381.9200134,337.7600098,371.2799988,358.5599976,380.1600037,403.7600098,403.3599854,383.0400085,403.6000061,388.7200012,405.4400024,382.1600037,383.1199951,394.7200012,406.7999878,401.2000122,431.2000122,392.5599976,431.8399963
35,504.0872754,358.2399902,325.6000061,401.6000061,341.519989,379.4400024,348.7999878,280.0799866,355.8399963,267.6000061,367.4400024,318.5599976,371.2799988,409.8399963,391.6799927,399.0400085,384.2399902,404.3200073,392.2399902,392.2399902,398.2399902,421.3599854,391.6000061,435.2000122,382.0799866,430.480011
36,504.0898154,383.8399963,347.7600098,392.480011,346.2399902,353.2799988,382.7999878,185.1999969,391.6799927,152.6399994,374.2399902,285.3599854,390.0799866,421.1199951,392.5599976,383.519989,393.8399963,400.3200073,398.6400146,392.0799866,391.6000061,413.519989,409.7600098,446.8800049,386.7999878,426.1600037
37,504.0923554,383.7600098,365.2000122,390.3999939,387.6799927,419.2000122,397.8399963,124,380.5599976,67.12000275,362.8800049,250.1600037,397.0400085,455.3599854,406,409.2799988,382.0799866,401.0400085,405.2799988,404.8800049,390.5599976,414.6400146,422.6400146,424.7999878,438.3999939,441.4400024
38,504.0948954,385.519989,386,394.8800049,395.7600098,495.7600098,340.7200012,140.0800018,263.8399963,63.11999893,256.1600037,253.4400024,396.9599915,462.3200073,395.7600098,422.5599976,386,403.7600098,400.1600037,392.7999878,393.6000061,408.9599915,444.480011,425.519989,437.8399963,418.5599976
39,504.0974354,403.2799988,378.480011,413.3599854,392.5599976,502.3999939,252.3200073,167.5200043,123.4400024,79.36000061,158.8800049,265.3599854,399.9200134,470.3200073,400.7999878,425.1199951,382,404,408.3999939,399.7600098,394.3200073,398.3999939,432.7200012,398,426.5599976,402.1600037
40,504.0999754,437.2000122,377.3599854,462.2399902,422.3200073,493.6799927,271.8399963,269.4400024,71.59999847,129.2799988,105.7600021,309.2000122,418.5599976,432.1600037,441.2799988,423.519989,381.6799927,408.0799866,399.0400085,398.1600037,396.7999878,403.3599854,420.8800049,382,422.8800049,386.7999878
41,504.1025154,471.3599854,383.6000061,437.2000122,467.9200134,453.4400024,342.9599915,369.2000122,81.91999817,260.0799866,108.2399979,368.5599976,439.7600098,406.5599976,433.4400024,391.4400024,378.8800049,401.3599854,416.8800049,405.2000122,393.8399963,402.1600037,409.519989,382.0799866,405.2000122,379.6799927
42,504.1050554,473.3599854,403.9200134,380.7200012,484.9599915,406.3200073,372.5599976,395.9200134,83.19999695,368.9599915,123.5999985,370.2399902,436,404.8800049,441.7600098,394.7200012,383.519989,396.9599915,400.480011,383.6000061,387.2000122,393.519989,393.2000122,385.3599854,394.1600037,388.3200073
43,504.1075954,425.4400024,441.4400024,357.2799988,486.7999878,372.9599915,410.5599976,386.5599976,133.8399963,385.8399963,161.7599945,356.0799866,427.6799927,389.6799927,433.3599854,395.6799927,390.7200012,379.6799927,401.8399963,365.8399963,398.9599915,382.5599976,384,370.480011,367.6799927,372.3200073
44,504.1101354,356.7999878,424.2399902,358.5599976,429.6799927,373.2799988,432.0799866,369.519989,303.6000061,387.0400085,306.7999878,360.7200012,401.8399963,361.9200134,402.0799866,379.3599854,384.1600037,369.2000122,397.2799988,354.3999939,392.480011,371.1199951,386.0799866,354.0799866,370.5599976,362.8800049
45,504.1126754,342.480011,385.2000122,391.519989,397.4400024,364.3200073,398.8800049,348,391.7600098,379.7600098,373.1199951,338.1600037,376.2399902,358.3200073,403.6000061,367.0400085,378.0799866,362.1600037,377.4400024,349.4400024,380.6400146,364.480011,378.7200012,354.3999939,377.2000122,372.3200073
46,504.1152154,336.2399902,377.8399963,352.6400146,371.6000061,340.5599976,376.6400146,334.6400146,402.3200073,348.7999878,386.7999878,335.1199951,366.7200012,352.480011,399.6000061,366.3999939,361.0400085,358.7200012,372.1600037,350.3200073,369.6799927,373.519989,373.2000122,360.5599976,365.8399963,379.6799927
47,504.1177554,323.8399963,355.8399963,336.3999939,384.3999939,323.1199951,376,315.4400024,378.5599976,328.5599976,391.9200134,334.5599976,364.7999878,341.1199951,372.0799866,356.3200073,355.3599854,363.2000122,356.5599976,346.3999939,357.8399963,375.3599854,365.2799988,356.7999878,358.5599976,383.2799988
48,504.1202954,330.0799866,352,318.0799866,378.480011,358.6400146,355.2799988,335.6000061,370.7200012,337.2799988,354.480011,339.9200134,357.2000122,338.1600037,361.2799988,371.4400024,349.1199951,374.6400146,369.4400024,361.3599854,364.5599976,377.6000061,358.5599976,359.6799927,370.5599976,384
49,504.1228354,329.519989,331.9200134,329.2000122,354.8800049,433.0400085,325.3599854,343.9200134,329.7600098,354.1600037,332,328.480011,346.6400146,347.1199951,349.8399963,376.480011,340.7999878,376,364.0799866,356.9599915,363.2000122,383.1199951,361.3599854,368.7999878,365.6000061,380.7999878
50,504.1253754,371.6799927,342.7200012,335.3599854,328.9599915,418.3999939,305.9200134,336.8800049,318.9599915,364.8800049,334.8800049,345.519989,354.480011,354.7999878,340.9599915,372.3999939,354.7200012,383.519989,353.519989,352.7200012,367.2000122,386.3999939,371.2000122,378.0799866,363.3599854,376.2399902
51,504.1279154,369.2000122,351.2799988,332.0799866,310,370.3200073,341.2799988,318.1600037,316.2399902,344,334.3999939,353.9200134,351.519989,344.7200012,352,362.3999939,364.9599915,375.6000061,361.2799988,364.0799866,362.7200012,392.0799866,370.1600037,371.8399963,374.7200012,386.6400146
52,504.1304554,326.3200073,348.8800049,298.9599915,358.3200073,327.3599854,434.7200012,304.9599915,347.6000061,328.0799866,336.7200012,347.0400085,351.0400085,351.4400024,354.5599976,352.480011,376.3200073,387.0400085,364.9599915,380.7200012,360.7200012,399.2000122,390.7999878,394.6400146,367.4400024,392.3200073
53,504.1329954,312.9599915,337.4400024,307.1199951,374.9599915,302.5599976,399.8399963,294.3200073,338.2399902,323.1199951,336.7999878,342.3200073,342.480011,362.8800049,365.6000061,368.7200012,365.8399963,379.8399963,357.4400024,375.6000061,367.6799927,408.6400146,386.0799866,388.1600037,364.480011,401.1199951
54,504.1355354,339.0400085,353.1199951,340.5599976,353.7600098,343.3599854,364.6400146,330.5599976,335.1199951,334,337.7600098,367.519989,368.3999939,387.3599854,362.1600037,373.2799988,370.480011,398.5599976,361.8399963,382.8800049,372.0799866,413.4400024,392,406.6400146,372.3200073,428.2399902
55,504.1380754,342.3200073,318.8800049,422.1600037,333.6000061,409.519989,322.7999878,366.9599915,323.519989,374.3200073,338.1600037,360,348.1600037,411.7600098,356.2399902,397.4400024,356.3999939,398.2399902,369.4400024,391.1199951,385.6000061,431.7600098,382.7200012,400.2399902,373.2000122,445.519989
56,504.1406154,348.7999878,294.480011,461.9200134,303.2000122,428.480011,304.8800049,373.9200134,314.8800049,392.3200073,332,368.5599976,346,404.3200073,351.6799927,409.2000122,352.5599976,420.3999939,380.5599976,423.4400024,382.5599976,434.3200073,403.4400024,424.2399902,378.9599915,447.9200134
57,504.1431554,349.2000122,389.7600098,373.6799927,370,360.7999878,355.0400085,378.8800049,383.2000122,381.2799988,347.6000061,386,389.3599854,403.2799988,386.8800049,390.1600037,386.8800049,402.1600037,403.2799988,421.519989,397.7600098,420.9599915,433.4400024,421.7600098,410.0799866,427.2000122
58,504.1456954,336,430.7999878,354.1600037,437.3599854,367.6000061,395.0400085,374.6400146,419.4400024,378.0799866,360.6400146,409.2799988,395.8399963,396.1600037,403.1199951,384.8800049,396.1600037,389.3599854,428.5599976,402.1600037,412.9599915,412.8800049,433.6000061,408.5599976,418.3200073,428.9599915
59,504.1482354,344.3200073,411.519989,338.0799866,405.1199951,339.0400085,354.6400146,349.0400085,402.8800049,347.6000061,354.7200012,386.7200012,390.8800049,370.6400146,403.4400024,389.4400024,395.9200134,381.2000122,439.6000061,384.0799866,424.7999878,401.519989,426.6400146,407.3599854,414.9599915,414.480011
60,504.1507754,341.6000061,348.6400146,326.1600037,368.3200073,325.3599854,378.0799866,319.9200134,374.6400146,332.1600037,379.8399963,331.4400024,387.0400085,376,405.8399963,406.480011,380,395.8399963,415.0400085,379.6000061,419.6000061,389.4400024,411.4400024,385.2799988,419.6000061,408.480011
61,504.1533154,327.2799988,326.7999878,308.480011,354.6400146,315.7600098,378.0799866,329.7600098,375.2799988,344.7200012,392.6400146,329.9200134,396.5599976,374.2399902,413.8399963,422.6400146,381.0400085,402.0799866,387.7600098,375.8399963,403.3599854,379.4400024,407.2799988,370.6400146,409.4400024,363.8399963
62,504.1558554,317.2000122,323.2000122,307.0400085,347.7600098,327.519989,342.3999939,340.6400146,346.6400146,339.6000061,354.480011,318.7200012,371.2000122,348.3999939,383.1199951,387.7600098,371.3599854,375.4400024,384.7200012,365.2000122,382,353.7600098,397.7600098,340.8800049,397.0400085,318.5599976
63,504.1583954,280.3999939,318.7999878,282.3999939,339.2000122,327.519989,320.9599915,302.7999878,336.8800049,315.3599854,330.0799866,298.5599976,345.6000061,319.7600098,389.8399963,355.9200134,387.9200134,349.6000061,390,347.3599854,380.0799866,333.7600098,383.7600098,305.0400085,386.7999878,262.3999939
64,504.1609354,268.5599976,304.6400146,268.3200073,316.3200073,293.1199951,318.8800049,274.0799866,359.7600098,305.8399963,334.0799866,284.5599976,348.0799866,286.8800049,400.7200012,307.8399963,403.7600098,329.7600098,378.0799866,309.9200134,370.5599976,306.3200073,360.3200073,267.519989,358.480011,201.6799927
65,504.1634754,260.0799866,296.3999939,252.5599976,335.6000061,275.7600098,315.0400085,271.8399963,349.2799988,294.7200012,327.2000122,270.8800049,333.8399963,280.7999878,391.6799927,298.3200073,364.0799866,307.519989,357.4400024,285.2799988,346.0799866,277.6799927,345.6000061,240.3999939,317.1199951,165.9199982
66,504.1660154,264.9599915,263.7600098,263.6799927,320.6400146,261.519989,290.3200073,267.1199951,312.8800049,282.5599976,305.6000061,250.4799957,309.2799988,269.2799988,340,276.7200012,334.9599915,283.2799988,341.8399963,274.6400146,331.4400024,260,330.0799866,229.1199951,278.7999878,166.3200073
67,504.1685554,265.0400085,262.7200012,291.6000061,297.9200134,261.3599854,272.7999878,251.6799927,297.9200134,267.9200134,292.8800049,244.3999939,286.7999878,271.0400085,294.2399902,267.0400085,306.8800049,264.3999939,322.0799866,266.1600037,308.8800049,259.7600098,285.7600098,197.4400024,248.2400055,201.2799988
68,504.1710954,227.6799927,238.8800049,261.7600098,265.9200134,279.3599854,269.6799927,254.0800018,280.3200073,257.2799988,279.519989,236.3999939,276.3999939,253.3600006,269.8399963,256.1600037,300,301.2799988,298.8800049,293.1199951,278.480011,252.6399994,262.2399902,210.6399994,207.4400024,204.1600037
69,504.1736354,219.8399963,280.2399902,241.5200043,262.5599976,259.3599854,264.1600037,238.7200012,280,257.4400024,266.7200012,244.6399994,276.7200012,251.5200043,263.519989,268.7200012,278,309.3599854,271.9200134,306.6400146,267.6799927,261.2000122,235.3600006,211.8399963,212.8800049,163.4400024
70,504.1761754,239.9199982,288.2399902,237.8399963,266.3200073,249.1999969,254.8000031,250.6399994,271.0400085,254,252.9600067,258.3999939,281.4400024,265.519989,249.7599945,273.7600098,252.5599976,284.5599976,278,307.2799988,265.2799988,263.2000122,224.6399994,226.3200073,239.0399933,140.4799957
71,504.1787154,232.2400055,254.8000031,218.1600037,261.519989,258.480011,278.480011,256.7200012,259.2000122,254.4799957,248.5599976,260.5599976,263.9200134,302,257.8399963,283.0400085,253.3600006,278.1600037,285.4400024,280.6400146,278.7999878,291.2799988,213.3600006,248.4799957,257.2000122,148.3200073
72,504.1812554,252,221.1999969,241.6000061,235.4400024,260.480011,234.0800018,258.480011,268.5599976,292.480011,236.3200073,273.519989,254.0800018,318.0799866,246.4799957,277.4400024,274.1600037,299.9200134,314.480011,305.519989,296.7200012,351.6000061,237.4400024,317.6799927,206.3200073,222.9600067
73,504.1837954,256.5599976,238.6399994,322.9599915,252.3999939,291.6799927,230,275.8399963,270.0799866,320.9599915,242.8800049,284.9599915,274.8800049,316.3200073,276.9599915,313.6000061,271.6799927,318.0799866,291.6799927,328.8800049,287.7600098,394.3999939,262.3200073,356.9599915,182.0800018,286.0799866
74,504.1863354,261.6799927,226.8000031,325.1199951,230.4799957,284.6400146,235.8399963,291.2799988,273.9200134,308.9599915,228.2400055,302.9599915,298.5599976,305.7600098,280.5599976,326.480011,275.6799927,325.8399963,283.9200134,341.3599854,281.2799988,389.519989,295.519989,369.8399963,199.4400024,324.0799866
75,504.1888754,274.1600037,217.5200043,318.3200073,241.0399933,302.0799866,248.5599976,303.9200134,267.2000122,323.1199951,247.6799927,298.1600037,297.9200134,311.6799927,294.480011,327.9200134,275.1199951,321.6799927,279.7600098,323.2799988,310.7200012,380.5599976,325.2799988,360.6400146,242.1600037,341.3599854
76,504.1914154,300,273.9200134,325.0400085,258.5599976,299.1199951,265.519989,312,299.7600098,308.3999939,257.9200134,315.1199951,323.7600098,330.1600037,301.9200134,322.8800049,287.519989,332.3999939,309.2000122,330.3999939,336.0799866,357.2799988,372.7999878,372.7999878,288.5599976,347.1199951
77,504.1939554,266.0799866,318.8800049,300.9599915,295.3599854,314.480011,295.1199951,326.9599915,294.5599976,306.2399902,312.5599976,319.0400085,314.2399902,330.1600037,317.1199951,344.480011,307.2000122,355.2799988,335.6799927,380.2399902,367.9200134,371.3599854,401.6799927,396.2399902,347.3599854,350.7200012
78,504.1964953,286.0799866,319.2000122,351.6000061,303.519989,327.3599854,311.3599854,326.7200012,310.3999939,308.5599976,310,299.2000122,317.519989,325.519989,306.7999878,334.3200073,312.5599976,344.2399902,331.4400024,365.1199951,351.6000061,365.2799988,370.2399902,366.7999878,344.5599976,338.1600037
79,504.1990353,291.1199951,310.1600037,335.2000122,312.3200073,301.6799927,276.6400146,307.4400024,317.4400024,306.3999939,305.9200134,309.519989,333.3599854,354,327.519989,343.9200134,330.7200012,351.6799927,343.1199951,356,347.9200134,349.519989,373.4400024,348.7999878,346.7200012,330.6400146
80,504.2015753,288.480011,279.8399963,313.3599854,308.480011,315.2799988,313.6000061,325.3599854,336.9599915,333.6000061,294.7200012,322.7200012,311.4400024,379.7600098,343.9200134,385.8399963,343.2000122,364.2399902,370.3999939,363.1199951,361.519989,347.6000061,393.1199951,344.480011,343.519989,317.6000061
81,504.2041153,313.6799927,289.7600098,334.1600037,343.7600098,316.7999878,314.1600037,344.1600037,336.6400146,333.4400024,281.9200134,334.8800049,317.0400085,365.2799988,335.4400024,383.9200134,333.0400085,345.6799927,364.0799866,362.480011,349.0400085,331.3599854,374.2399902,336.8800049,344.3200073,312.3999939
82,504.2066553,310.7999878,277.6000061,312.3200073,330.1600037,301.7600098,287.7600098,315.4400024,317.7600098,326.1600037,291.6000061,316.3200073,325.2799988,346.1600037,354.2399902,354.3200073,325.519989,331.6799927,361.2799988,349.9200134,343.4400024,326.7200012,345.6799927,311.0400085,326.0799866,285.9200134
83,504.2091953,291.6000061,280.5599976,283.7600098,322.480011,300.7200012,307.7600098,298.480011,325.8399963,326.480011,336.3999939,314.1600037,345.2799988,338.3999939,380.9599915,345.3599854,356.480011,354.9599915,371.7600098,344.9599915,346.6400146,323.6000061,346.9599915,294.480011,322.3999939,269.9200134
84,504.2117353,275.9200134,317.6000061,276,322.3999939,279.4400024,328.3200073,252.5599976,339.3599854,305.519989,333.519989,339.6000061,348.3200073,357.1199951,376,361.6799927,353.2000122,370.7200012,357.9200134,347.6799927,344.480011,347.7600098,330.3200073,292.3200073,321.6799927,287.519989
85,504.2142753,257.2799988,345.8399963,248.3200073,319.6000061,243.7599945,322.9599915,212.8800049,343.6799927,298.5599976,320.2399902,364,343.9200134,371.2799988,354,360.5599976,342.3200073,376.1600037,352.9599915,364,323.7600098,350.8800049,330.3999939,321.3599854,293.8399963,297.8399963
86,504.2168153,234.1600037,306.5599976,183.3600006,304,177.1199951,305.9200134,209.5200043,309.0400085,344.480011,324,370.7999878,335.6799927,379.1199951,326.9599915,374.2399902,342.2399902,395.6799927,343.6799927,369.2000122,331.8399963,384.6400146,325.6000061,365.6000061,291.0400085,343.9200134
87,504.2193553,231.8399963,259.9200134,97.12000275,295.1199951,145.1199951,260.8800049,284.2399902,266.480011,391.519989,319.6000061,376.9599915,363.3599854,386.5599976,342.3200073,404.6400146,360.480011,428.480011,358.5599976,384.7999878,344.3999939,397.6799927,327.6799927,391.8399963,287.0400085,376.0799866
88,504.2218953,221.4400024,220.0800018,123.6800003,240.0800018,241.6000061,195.6799927,331.4400024,236.5599976,371.519989,344.6400146,396.9599915,384.9599915,398.0799866,375.2799988,430,365.0400085,459.519989,380.2399902,410.0799866,376.8800049,423.9200134,353.9200134,390.2399902,327.0400085,410.3200073
89,504.2244353,203.7599945,173.1999969,147.4400024,128.5599976,269.1199951,164.7200012,361.0400085,326.480011,400.7999878,369.3599854,402.5599976,393.3599854,402.5599976,378.7999878,424.6400146,394.0799866,466.2399902,387.0400085,434.480011,384.8800049,426.2399902,379.6799927,402.7999878,354.3200073,432.3999939
